RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_phage,SAR11_Phage,Synechococcus
ERR598981,37.6,,0.121464,26/06/2010 7:12,177.0,ERS491913,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,21.068385,,,0.70843,193.1,,,SPO,,34.840218,35.0,TARA_100_MES_0.22-3,TARA_100,,TARA_100,13.014573,,1.19168599488,0.216955863385,0.064676051944,0.0,3.33237009501,0.0535817955994,1.46884207248,11.8542914195,0.0776065831513,0.00162874727208,0.0712537449944,0.195258034646
ERR598982,23.8,,0.424363,19/03/2012 10:42,30.0,ERS490163,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.31,2.16,,3.0,0.11,240.4135,243.1,0.16,,SAO,1.24,35.3315,36.0,TARA_066_DCM_0.22-3,TARA_066,,TARA_066,15.01895,2.83,0.658925654693,2.7579116073,0.0280841195598,0.0,7.50332158751,0.794911073515,9.62693800031,101.829569511,0.0839964655111,0.0232555237665,0.552269549957,0.538904926207
ERR598983,38.3,,0.296307,06/01/2011 20:36,5.0,ERS494170,0.0,surface water layer (ENVO:00002042),0.22,0.06,31.0,3.478193,33.1,0.0,233.859,325.4,2.31,,NAO,81.82,35.18335,34.3,TARA_145_SRF_0.22-3,TARA_145,,TARA_145,14.11885,3.08,2.47561716389,1.86867056721,0.0511088488199,0.0,7.2634084207,0.218903312841,0.324142941242,74.5803645397,0.0939429725897,0.0132219787647,1.16042571339,2.56686730525
ERR598984,41.8,,0.050608,12/03/2010 10:34,5.0,ERS490433,-0.03,surface water layer (ENVO:00002042),0.23,0.51,2.08,0.263475,0.4,0.07,199.1195,211.6,0.51,,SAO,1.79,36.42324,36.5,TARA_072_SRF_0.22-3,TARA_072,,TARA_072,25.02619,18.83,0.00295258435887,84.0155781882,0.0286533845935,0.0,28.895702289,4.16797596365,106.143610663,29.0783902811,0.0643874031194,0.151528663856,3.51040051511,0.282214466871
ERR598985,29.5,,0.008069,06/12/2010 16:37,640.0,ERS494006,-0.01,mesopelagic zone (ENVO:00000213),1.01,0.14,19.07,31.851193,17.1,0.05,108.240083,306.2,1.42,,NAO,3.08,35.165658,34.1,TARA_142_MES_0.22-3,TARA_142,,TARA_142,9.756257,2.92,0.906825353279,0.046663455132,0.0811419356339,0.00023894737838,6.9159386232,0.0136408256755,0.181219060198,7.51624868463,0.08206839962,0.000221569387225,0.0281504019004,0.133830943972
ERR598986,43.2,,0.247378,24/03/2011 13:07,80.0,ERS494559,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.51,0.0,0.02,1.56535,-0.4,0.01,228.54515,204.1,0.16,,NAO,0.53,36.162887,35.8,TARA_151_DCM_0.22-3,TARA_151,,TARA_151,16.751066,4.25,0.916965008344,8.70046016232,0.0453673541472,0.0,13.5928955932,0.407543119614,16.5514306903,61.4146305787,0.0992314353839,0.017909326403,1.09806222161,0.573331492424
ERR598987,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.188660801248,0.536618756224,0.0584836388157,0.0,1.05062474225,0.022833045146,2.10751322184,8.89528453287,0.0801857944204,0.00076290885604,0.10367489159,0.24745189922
ERR598988,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,0.996088263637,4.32504291726,0.061498712246,0.0,27.6848325078,0.494658043635,3.07465051518,46.3324036003,0.110783900268,0.00467164091962,0.443998400038,4.17386522129
ERR598989,,,0.290611,05/11/2010 12:33,5.0,ERS493636,-0.04,surface water layer (ENVO:00002042),1.91,0.0,28.21,3.241307,29.8,0.08,195.126917,214.8,1.95,,NPO,13.93,33.884425,34.4,TARA_137_SRF_0.22-3,TARA_137,,TARA_137,26.4091,14.53,0.00350863110964,22.1581326774,0.045758842377,0.0,17.0844790811,1.21155784119,23.2980628447,94.1568951879,0.11410172087,0.0360557537351,0.579971352483,1.02268421703
ERR598990,13.8,,0.272648,01/03/2012 11:55,30.0,ERS490085,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.25,0.68,,-1.2,0.05,206.43725,220.2,0.06,,IO,0.8,,36.4,TARA_065_DCM_0.22-3,TARA_065,,TARA_065,21.81495,0.0,0.121816486029,9.05303430565,0.0648598129423,0.0,39.0259131856,0.631814113652,11.3765780113,69.5270206758,0.101323858128,0.00256698451844,0.132725463592,19.6225960811
ERR598991,40.2,,0.186697,26/07/2011 17:34,5.0,ERS488649,0.0,surface water layer (ENVO:00002042),,0.12,5.46,-0.927087,4.0,0.02,184.061167,186.2,0.57,,RS,2.19,38.646858,35.4,TARA_034_SRF_0.22-1.6,TARA_034,,TARA_034,27.59865,8.42,0.0633280245929,36.8475555129,0.0408384715643,0.0,55.1922295417,0.758329369377,40.2631598394,101.356814927,0.114063130536,0.0305026488326,0.566373516454,22.3100295803
ERR598992,34.1,,0.166512,14/09/2010 9:14,5.0,ERS492642,-0.25,surface water layer (ENVO:00002042),0.22,0.29,1.08,3.986359,,0.04,186.2407,231.7,0.23,,SPO,2.44,35.3662,35.7,TARA_122_SRF_0.22-3,TARA_122,,TARA_122,26.54413,31.83,0.00455324142522,15.0341377032,0.0454204230761,0.0,40.8751937133,0.358754564703,9.78754826073,54.6721061056,0.116866151684,0.0130625744754,1.0453602764,0.260938956108
ERR598993,51.7,,0.048898,13/05/2011 19:44,5.0,ERS488330,0.01,surface water layer (ENVO:00002042),2.22,0.02,35.3,,33.9,0.02,207.791417,2.5,2.58,,MS,36.3,37.89245,34.8,TARA_018_SRF_0.22-1.6,TARA_018,,TARA_018,21.4395,11.36,0.0964243785467,31.2836330423,0.0356178274441,0.0,13.490102404,0.856589537092,120.319832201,61.2695772857,0.118869783965,0.172310212734,2.05402110802,0.660267068578
ERR598994,22.0,,1.551493,02/11/2009 8:18,5.0,ERS490183,0.14,surface water layer (ENVO:00002042),,0.02,0.12,0.405607,,0.0,249.351417,207.8,0.03,,SAO,0.56,34.845292,37.9,TARA_067_SRF_0.22-3,TARA_067,,TARA_067,12.83445,7.67,0.448031900404,1.90210037665,0.0170468504399,0.0,1.53375405738,0.593013916685,0.146165967222,55.3214579153,0.270930790225,0.374426487422,4.00044439857,3.64043684472
ERR598995,,,0.276677,17/10/2010 11:01,115.0,ERS493340,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.7,0.0,12.08,0.732507,34.6,0.02,225.501338,192.2,0.94,,NPO,4.39,34.36909,34.4,TARA_132_DCM_0.22-3,TARA_132,,TARA_132,15.284298,3.53,0.113232323225,38.8793345763,0.0397391060096,0.0,7.50516821026,0.275894326717,32.2057471204,21.473247672,0.0494198468704,0.0119676623285,1.21338644759,0.0887509328805
ERR598996,37.3,,0.339591,12/03/2011 11:49,40.0,ERS494488,-0.07,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.01,0.02,1.210278,-1.5,0.04,230.132971,244.9,0.52,,NAO,0.09,36.240197,34.3,TARA_150_DCM_0.22-3,TARA_150,,TARA_150,17.663574,3.86,0.0628659670189,39.3059127487,0.0433091970553,0.0,16.4181753239,2.27715308605,72.6003335216,60.7128259196,0.0891360960193,0.0403535724683,1.00768237948,2.72865607425
ERR598997,15.0,,0.28167,07/07/2010 4:56,5.0,ERS492145,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.0,1.210114,,0.08,198.635833,210.0,0.08,,SPO,1.77,33.3676,35.3,TARA_109_SRF_0.22-3,TARA_109,,TARA_109,27.617558,1.28,0.0034775942611,28.4016287251,0.0433621544123,0.0,16.7525487166,0.698339570917,29.6629749632,82.7412395316,0.129162516926,0.0366490907016,0.525136233572,2.18103017518
ERR598998,34.1,,0.051638,14/09/2010 9:14,150.0,ERS492778,-0.25,marine epipelagic mixed layer (ENVO:xxxxxxxxx),0.22,0.25,1.3,5.023264,,0.04,161.3185,231.9,0.23,,SPO,2.6,35.88072,35.7,TARA_123_MIX_0.22-3,TARA_123,,TARA_123,22.1151,31.83,1.0525909051,2.79258187226,0.0674341451444,0.0,5.46292049071,0.260550766496,4.32673141994,19.3973991127,0.0917023287323,0.0,0.196277460504,0.198534369884
ERR598999,37.7,,0.0,07/09/2010 6:35,600.0,ERS492680,0.04,mesopelagic zone (ENVO:00000213),,0.17,7.09,42.53205,0.4,0.14,38.115125,249.4,1.02,,SPO,13.88,34.580675,34.8,TARA_122_MES_0.22-3,TARA_122,,TARA_122,7.212238,1.11,0.7205225552,1.50646965039,0.0623593781538,0.0,9.32568217385,0.0771680233717,3.81884761779,13.5563970754,0.0799984064505,0.0022013655151,0.117853837974,0.13413145528
ERR599000,46.0,,0.0,15/03/2010 9:32,800.0,ERS490633,0.01,mesopelagic zone (ENVO:00000213),0.16,0.7,1.86,34.589515,1.2,0.07,192.1655,154.7,0.42,,SAO,1.63,34.369275,,TARA_076_MES_0.22-3,TARA_076,,TARA_076,4.749588,1.08,0.773437972033,0.131397568628,0.0638005144034,0.000100750805744,3.79309156456,0.0279376199354,0.58313604467,5.71512968348,0.0689535147616,0.00130792864185,0.0848155711611,0.0829867990386
ERR599001,44.9,,,03/04/2011 18:10,25.0,ERS494628,-0.03,water layer with no specific feature,0.36,0.0,0.05,,-1.6,0.03,,200.5,0.2,,NAO,0.38,,36.4,TARA_152_MIX_0.22-3,TARA_152,,TARA_152,,61.78,0.457747748499,12.4407863932,0.0419630207976,0.0,6.19044028044,0.490832735106,35.5991504452,65.8468823534,0.0829407368835,0.0172240631956,1.68962941145,1.5062878515
ERR599002,32.3,,0.394226,11/12/2011 14:14,75.0,ERS489585,-0.11,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.83,12.9,0.244232,22.1,0.04,192.55925,77.0,1.11,,IO,8.07,34.910755,34.6,TARA_052_DCM_0.22-1.6,TARA_052,,TARA_052,24.89426,1.61,0.00398281323877,30.6377453576,0.0355485312108,0.0,27.7942325969,1.67368595471,83.7443684527,57.203633057,0.083638894459,0.0280988945689,1.23796885251,0.326271656611
ERR599003,43.1,,0.078,16/04/2011 16:09,5.0,ERS487899,-0.02,surface water layer (ENVO:00002042),0.34,0.03,23.9,,21.1,0.05,,0.7,2.68,,NAO,19.6,36.6324,34.8,TARA_004_SRF_0.22-1.6,TARA_004,,TARA_004,20.5251,8.97,0.00468964866781,31.1903802862,0.0257010929795,0.0,5.50301367324,0.0858580490841,92.9212378969,66.7393638984,0.202273063205,0.0328027217629,0.923240973418,5.53941922738
ERR599004,,,0.002017,04/11/2010 10:24,450.0,ERS493822,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.0,0.02,36.886053,-0.4,0.08,0.78015,221.5,0.0,,NPO,0.48,34.608434,36.3,TARA_138_MES_0.22-3,TARA_138,,TARA_138,8.210557,14.53,0.241019921545,0.331297450729,0.0542282201111,0.0,1.25681399767,0.0126576739164,0.295243755947,4.7695569003,0.0693316286551,0.0,0.040530053567,0.0692149910065
ERR599005,35.4,,0.0,20/01/2010 4:50,800.0,ERS490507,,mesopelagic zone (ENVO:00000213),0.67,0.02,0.03,38.448475,-0.9,0.0,143.1955,184.1,0.19,,SAO,3.91,34.472575,38.6,TARA_072_MES_0.22-3,TARA_072,,TARA_072,4.673875,0.0,0.284889244115,40.5906450329,0.0638139576104,0.0,15.378948728,1.07472603731,76.0436362511,19.7000970438,0.0666784580095,0.041421666065,0.905956739226,0.170689231398
ERR599006,46.9,,0.053173,18/03/2010 4:41,5.0,ERS490659,0.33,surface water layer (ENVO:00002042),1.63,0.01,0.03,-0.385346,-1.4,0.03,221.47475,193.4,0.23,,SAO,1.44,36.32425,36.3,TARA_078_SRF_0.22-3,TARA_078,,TARA_078,19.854083,2.14,0.00526400387338,25.8708131094,0.0224377720712,0.0,3.1313694704,0.385452845896,133.607430638,53.7068264702,0.110903572931,0.0481718126361,0.529800856771,5.02438081472
ERR599007,29.2,,0.728939,29/06/2010 13:12,40.0,ERS492012,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.03,0.06,20.328327,0.8,0.33,103.916711,185.0,0.0,,SPO,2.51,34.900284,35.2,TARA_102_DCM_0.22-3,TARA_102,,TARA_102,19.566255,0.0,0.0054011725899,38.9665357315,0.0330646017465,0.0,5.50306958827,1.0040002407,38.5275558132,91.79096608,0.0894862195573,0.361370989452,4.0997960016,1.55935852255
ERR599008,41.6,,0.010087,04/04/2010 9:05,790.0,ERS491110,-0.03,mesopelagic zone (ENVO:00000213),,0.15,1.39,38.821249,0.6,0.04,203.8394,132.8,0.34,,SO,3.2,34.67996,35.1,TARA_085_MES_0.22-3,TARA_085,,TARA_085,0.45883,7.06,0.98390366906,0.0326527694228,0.0588065002734,0.0,9.14147898142,0.0245432576561,0.0673478389008,5.71725159859,0.0539242415259,0.00394805470292,0.129156358246,0.0498176737171
ERR599009,47.6,,0.310844,30/03/2010 2:56,5.0,ERS490885,-0.16,surface water layer (ENVO:00002042),0.43,0.0,0.09,17.091069,-1.3,0.03,305.012167,187.4,0.14,,SAO,1.47,34.048642,36.0,TARA_082_SRF_0.22-3,TARA_082,,TARA_082,7.321517,21.64,0.00719982538526,0.356118952369,0.0475005005948,0.0,1.61613858923,0.0283195399371,0.256864735016,102.287253596,0.127313633254,0.026302370679,0.855990515613,0.128170579721
ERR599010,47.7,,0.033622,16/03/2010 10:05,5.0,ERS490542,0.01,surface water layer (ENVO:00002042),0.16,0.69,23.43,0.030608,22.4,0.07,206.194333,2.4,2.64,,SAO,38.94,37.101367,36.0,TARA_076_SRF_0.22-3,TARA_076,,TARA_076,23.349542,1.08,0.00259607489716,14.9953475397,0.0253941464067,0.0,7.63038951794,0.22044446636,61.4821902144,16.0948403105,0.0692666962346,0.0217753084134,1.22650439551,1.62489446042
ERR599011,,,0.020173,04/09/2011 18:04,5.0,ERS489043,0.01,surface water layer (ENVO:00002042),0.26,0.27,5.08,-1.343153,2.5,0.0,187.42925,179.9,0.54,,IO,2.67,36.024883,35.1,TARA_041_SRF_0.22-1.6,TARA_041,,TARA_041,29.089367,0.0,0.00252723531961,38.2626128579,0.0280676933475,0.0,16.2455268824,1.37298105282,181.822522166,58.6343345737,0.117663169884,0.0527031452823,0.85268007084,3.89990224088
ERR599012,,,0.089746,09/01/2012 12:41,5.0,ERS489877,-3.49,surface water layer (ENVO:00002042),,0.02,0.05,-0.166794,-2.2,0.06,199.895917,194.3,0.0,,IO,1.22,35.324825,36.2,TARA_062_SRF_0.22-3,TARA_062,,TARA_062,25.080167,43.44,0.0146223011971,75.4857535666,0.0348541763918,0.0,58.391612041,0.616211401443,117.440581496,67.3720711406,0.0964271215064,0.0294473221088,0.484128620216,7.27482694909
ERR599013,,,0.388348,05/10/2011 21:53,80.0,ERS489134,0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,17.49,0.569531,29.1,0.06,132.77885,138.7,1.22,,IO,22.34,35.103505,34.0,TARA_042_DCM_0.22-1.6,TARA_042,,TARA_042,27.723425,1.39,0.0520990653509,105.930607303,0.0337323399563,0.0,16.2247219848,1.8162977883,31.8467697389,51.0082720251,0.0512405517928,0.0181500046268,0.641933956872,0.128515248215
ERR599014,10.4,,0.460366,12/07/2010 11:25,50.0,ERS492264,1.83,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.73,,,10.945064,,0.11,144.633667,206.4,,,SPO,,35.066093,,TARA_110_DCM_0.22-3,TARA_110,,TARA_110,21.814577,1.08,0.0223953757343,35.0806589215,0.0599871795622,0.0,27.4694431358,1.09111511827,24.4419868243,67.4197288934,0.0900936713815,0.037265145314,0.933538743522,0.451224524649
ERR599015,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.271544664865,0.16691020669,0.0614909526384,0.0,1.15254136031,0.0171479238037,0.138794522547,5.05384118245,0.0709527425617,0.0,0.0290223545878,0.0659333384671
ERR599016,32.3,,0.394226,11/12/2011 14:14,75.0,ERS489585,-0.11,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.83,12.9,0.244232,22.1,0.04,192.55925,77.0,1.11,,IO,8.07,34.910755,34.6,TARA_052_DCM_0.22-1.6,TARA_052,,TARA_052,24.89426,1.61,0.00341416260269,30.2232507634,0.0412576057025,0.0,29.6040890336,1.65858291648,83.4473254636,55.7194602346,0.0919638652523,0.0370894227941,1.20140135872,0.403828976815
ERR599017,8.5,,0.42458,18/11/2009 12:42,50.0,ERS490296,-0.39,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.01,0.05,,,0.0,231.683361,224.3,0.01,,SAO,1.05,35.687803,38.4,TARA_068_DCM_0.22-3,TARA_068,,TARA_068,16.787411,1.89,0.22862528823,11.1166083106,0.0312028444544,0.0,5.92496161433,0.536830401285,108.238057376,34.2727280565,0.0567387087596,0.0241238092997,0.999202860691,7.84653338825
ERR599018,13.8,,0.272648,01/03/2012 11:55,30.0,ERS490085,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.25,0.68,,-1.2,0.05,206.43725,220.2,0.06,,IO,0.8,,36.4,TARA_065_DCM_0.22-3,TARA_065,,TARA_065,21.81495,0.0,0.111469924503,8.4708403296,0.0492699583274,0.0,38.859405616,0.589668138882,10.6319204502,65.9487455304,0.0997565450202,0.00147337518947,0.16118949976,20.5885784689
ERR599019,33.6,,0.0,02/12/2011 14:10,5.0,ERS489315,0.05,surface water layer (ENVO:00002042),,0.07,2.44,-2.201764,3.2,0.03,187.2575,195.1,0.46,,IO,2.54,34.1689,33.9,TARA_048_SRF_0.22-1.6,TARA_048,,TARA_048,29.818233,2.67,0.00302205543767,11.5614932666,0.029406365226,0.0,33.5117334225,0.0659946275665,258.20339232,44.4140741225,0.140505200309,0.0211499770139,0.250990071738,0.285151400273
ERR599020,10.4,,0.0,12/07/2010 11:25,380.0,ERS492294,1.83,mesopelagic zone (ENVO:00000213),0.73,,,34.644911,,0.11,1.27395,206.4,,,SPO,,34.755346,,TARA_110_MES_0.22-3,TARA_110,,TARA_110,10.2584,1.08,0.462763970629,7.53549404316,0.0683131769536,0.0,13.7282888257,0.293430928446,5.40008631792,33.1734468241,0.0763151239459,0.0111450505185,0.296685475162,0.487662143602
ERR599021,,,0.0,15/02/2012 12:59,1000.0,ERS489987,-2.38,mesopelagic zone (ENVO:00000213),,0.22,0.74,,0.9,0.08,193.011,214.4,0.02,,IO,0.94,34.57915,36.5,TARA_064_MES_0.22-3,TARA_064,,TARA_064,7.6502,83.42,0.834507867234,0.306623357704,0.0587529125147,0.0,5.37594556492,0.0229801470475,0.943175290704,8.09764248885,0.0677757811879,0.0,0.0562163657265,0.337955323713
ERR599022,46.9,,0.053173,18/03/2010 4:41,5.0,ERS490659,0.33,surface water layer (ENVO:00002042),1.63,0.01,0.03,-0.385346,-1.4,0.03,221.47475,193.4,0.23,,SAO,1.44,36.32425,36.3,TARA_078_SRF_0.22-3,TARA_078,,TARA_078,19.854083,2.14,0.00509860586097,21.6505904913,0.0190563304786,0.0,2.89110648844,0.331125243664,110.092171811,43.6388127875,0.10513099261,0.0395747970896,0.390230899696,5.50885510538
ERR599023,,,0.214573,02/02/2012 12:02,65.0,ERS490002,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.11,4.38,-0.112031,3.5,0.05,207.446227,233.9,0.35,,IO,2.77,35.335545,35.2,TARA_064_DCM_0.22-3,TARA_064,,TARA_064,22.250309,17.22,0.0604581505494,23.9877455674,0.0799505944033,0.0,70.331242966,0.503693323642,54.8651569306,32.0816036976,0.127242746952,0.00667679082975,0.216111622593,21.3098050667
ERR599024,33.9,,0.037733,17/05/2010 3:56,5.0,ERS491804,0.47,surface water layer (ENVO:00002042),1.77,0.0,0.0,-1.737405,,0.05,203.995417,191.7,0.12,,SPO,2.67,36.129117,34.6,TARA_099_SRF_0.22-3,TARA_099,,TARA_099,23.788833,0.0,0.0032039703809,7.59481489031,0.0330486206486,0.0,4.38012279931,0.0406765381709,157.10863416,32.9118659797,0.132154969866,0.00816316578301,0.228773840895,0.147473077574
ERR599025,,,0.214573,02/02/2012 12:02,65.0,ERS490002,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.11,4.38,-0.112031,3.5,0.05,207.446227,233.9,0.35,,IO,2.77,35.335545,35.2,TARA_064_DCM_0.22-3,TARA_064,,TARA_064,22.250309,17.22,0.0608852809413,25.8801573564,0.0558427349135,0.0,74.4650248227,0.560432334536,61.8853441216,34.9593925948,0.116417022269,0.011043337586,0.225995035391,14.4225669385
ERR599026,,,0.032278,10/01/2012 16:43,66.0,ERS489846,-3.49,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,20.25,,31.9,0.06,190.9649,108.2,1.22,,IO,8.62,,35.2,TARA_058_DCM_0.22-3,TARA_058,,TARA_058,26.34018,43.44,0.00755177670661,64.1327786922,0.0327219712622,0.0,39.8141599451,0.436214604326,126.633350058,70.097229901,0.0883448061822,0.0346718378198,0.521121519398,4.04000504084
