Station,SAMEA2619923_17,SAMEA2620078_38,SAMEA2620879_23,SAMEA2621061_122,SAMEA2621085_65,SAMEA2621151_104,SAMEA2621151_40,contig__154566,contig__154592,contig__154676,contig__154680,contig__155057,contig__155688,contig__155773,contig__156409,contig__172037
TARA_100,0.164734815925,0.754628378754,0.0713319074573,0.361690200252,0.364522751097,1.11448562381,0.707780652108,1.18098605624,0.674467821999,1.74203156253,0.912672315804,0.342816893849,5.68167219938,0.479586252736,0.387093560709,0.0013522767734
TARA_102,0.0445149687475,0.280478496747,0.0668252213291,0.0720379276359,0.212368783431,0.165212895167,0.313005114161,0.371264067904,0.680648622498,1.21132063264,0.247006341316,0.0105850283071,0.0744021148641,1.7255913874,0.152888677427,0.0111341078515
TARA_109,1.09305047969,1.23088718928,0.101062664074,0.899629932925,6.50625088943,1.97499235067,10.4177072588,13.0822122333,26.9741026028,6.18759130211,12.0632292872,2.48233180162,1.69916646044,3.83773409397,1.96837958999,0.840792947506
TARA_110,0.0124151281309,0.0333350425715,0.0218040561045,0.0238588149166,0.0631529045397,0.0662948591349,0.083251167854,0.0635635670314,0.100066472214,0.0732324383405,0.116634860342,0.00986533411968,0.017460003827,0.112760384887,0.0301950535616,0.00678637779147
TARA_111,0.127417242823,0.168426650103,0.0472498494985,0.220350439058,0.187881415175,0.363835641371,0.436831140714,0.49060719535,0.418326211872,0.360625839346,0.457613277473,0.116729603823,8.93267287434,5.57592541772,0.28648596367,0.000174889674821
TARA_112,0.00181693927844,0.0388391647479,0.00618423814482,0.0121441450705,0.0161049271543,0.00262792790992,0.0285550514817,0.0116909088898,0.0686590923648,0.00777586213101,0.0222808622757,0.0,0.000470011914429,0.000582009247647,0.00658016871229,0.0
TARA_122,0.275548463057,0.593551250671,0.271217137,0.40510025469,1.32731664011,0.375034979929,1.655512276,1.42583493355,0.784855956449,2.72101527814,0.652393164428,0.0243289409359,0.187461239161,0.49255566511,0.093969338614,0.00137068141202
TARA_123,0.546607688574,0.945108681868,0.164507655203,0.254451627907,9.75292613513,0.260262491303,1.16154013034,0.915495282969,1.23658907937,3.2935880812,0.755281225474,0.0213266183208,0.089613735704,0.19884756967,0.0799717495922,0.000349020109826
TARA_124,0.265982375633,1.57786919001,0.239282359037,0.556296879959,33.7614663649,0.448605217272,2.0442835749,1.62200393083,1.55111657468,6.42254689013,4.05148978269,0.0451589732955,0.259452665765,0.493117068863,0.0501279323104,0.00159496178399
TARA_125,0.220206590821,2.69815290995,0.603233556315,0.756341467183,1.8409985521,0.127496919338,1.2248528926,0.879625251338,0.184391901463,4.35667306019,7.48428936713,0.0225910940634,0.123020450042,0.189746438631,0.0230998967742,0.00785663163919
TARA_128,0.00945171307808,0.0379072076612,0.00225308356478,0.0104460930627,0.050074645695,0.011690383177,0.079598779419,0.0461840568611,0.516454416054,0.0464654295104,0.0374034137562,0.00772291292555,0.00672678012761,0.0873694222269,0.0303161273719,0.0152379041877
TARA_132,0.00389088090541,0.0155098665195,0.00921008852694,0.0464645442324,0.00359705155241,0.00272418670442,0.0153420889956,0.0090289265525,0.0187672867429,0.0276828688979,0.00381312868057,0.000188140771454,0.000898437311251,0.00119543068249,0.0451364482364,0.0
TARA_133,0.00521523766988,0.0167710067944,0.00300127554966,0.00812443363577,0.0145337835568,0.00528276963531,0.121615473765,0.0428881695719,0.0128594723697,0.0548773928,0.159721025085,0.0100098798844,0.0353893248351,0.00569838331111,0.00171941585187,0.00433733785938
TARA_137,0.1497426587,0.365957421715,0.108696054852,0.658696893024,0.194806126025,2.23090628707,0.295407844413,0.109334779232,0.371994145509,1.11179095579,0.712176299649,0.0639133740113,0.0755966451243,0.45185959255,0.306745344915,0.0114814936983
TARA_138,0.184863787926,0.263593401495,1.19090138261,0.2130646459,0.342634800704,2.57860777187,0.150121371358,0.135374716791,0.556499225987,0.371862420822,0.568308807158,0.0332136914884,0.303559845978,0.233603808667,0.706659280248,0.104732756456
TARA_140,0.0043086055913,0.0255959782237,0.00023010564002,0.00496310980989,0.317377536932,0.0136929473583,0.0181424598445,0.0112150842076,0.0294484000032,0.0667624833369,0.00984279952912,0.0325230598524,0.113610319526,0.0948407889987,0.00649623547824,0.0137811232526
TARA_141,0.00397817551075,0.042705943662,0.00199104126885,0.00262925105655,0.0212838145411,0.0151899146667,0.0333154952176,0.22903895917,0.0629728259878,0.0304498702093,0.0669660323932,0.114324094596,0.0196786711337,0.306911761877,0.00257299990112,0.00439522246106
TARA_142,0.000491129200566,0.0092405523995,0.00755790795634,0.000234665600232,0.00309587809813,0.0452758751178,0.0203695881613,0.0708163447404,0.675712438896,0.000475965830545,0.051801592405,0.00461678452925,0.00024468168688,0.00874589688081,0.00472968725742,0.000628184384943
TARA_145,0.000994282733929,0.0015652386136,0.00156520885773,0.00862826415547,0.002655494153,0.00159902001676,0.0216853575156,0.0166214241071,0.00519827945021,0.00359499697802,0.0191469407814,0.0,0.00119424129296,0.0033419086072,0.00489462594405,0.000557602506058
TARA_146,0.00160749024983,0.00707366692008,0.118116484772,0.0081123599982,0.00449573068126,0.00397697665515,0.0277087054258,0.030534296766,0.075687149553,0.0127435321866,0.177448137567,0.000740316772417,0.00361441066404,0.00209763463314,0.0149157659295,0.0011582670246
TARA_148,0.00179842324808,0.0071205559605,0.0977095046878,0.00639188359328,0.00461474540771,0.00550785875628,0.0151402193872,0.0267174484054,0.0458041079278,0.0197879711089,0.253799253807,0.000543538693054,0.00597080503077,0.00271960210014,0.00773124690224,0.00132283932065
TARA_148b,0.000572787694191,0.00162660091381,0.0120403549925,0.00253954802915,0.00688282756365,0.00153095742542,0.0061939889875,0.00777998365053,0.00465601959681,0.0017536994935,0.0316123691518,0.0,0.000338074281922,0.000415765430361,0.00219430443956,0.000192602005453
TARA_149,0.0015054706619,0.00736378308177,0.0496079993646,0.060765003424,0.111377351622,0.00847718273906,0.0545179738949,0.0683311595901,0.0242899076562,0.0105960591097,1.61643879552,0.000350560188457,0.00256728308224,0.00736693412105,0.0125258257626,0.00127976574843
TARA_150,0.011024199045,0.0356865183393,0.0383722276882,0.0348498927087,1.70812016257,0.037516899012,0.326042829751,0.419810671506,0.0461535340802,0.107397019766,0.356525625054,0.00333033817673,0.0225259906694,0.0443566973908,0.0117277024583,0.00247223607573
TARA_151,0.00592920976533,0.0242924172832,0.00494727472307,0.0132816053565,0.738458793671,0.038332636034,0.0421892740949,0.105637155062,0.0275082980636,0.103126645754,0.0291577401837,0.00242029970209,0.0226573734513,0.0280861527396,0.017754625743,0.000660442091724
TARA_152,0.00331312753587,0.00981181244757,0.00095027081224,0.00290137252476,0.658484242415,0.00263521114636,0.0354081008745,0.0230963335025,0.0192825739503,0.0157812097077,0.0180297965374,0.000704039407434,0.00280271826442,0.00548280093681,0.00997041121838,0.0
