RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Group_D,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_Phage,SAR11_Phage,Synechococcus
ERR599069,,,0.286662,,5.0,ERS492814,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.0141758654172,14.9586829203,0.00592135781885,0.047709823578,0.0,69.3365444937,0.393383354301,7.14427220003,61.0830922274,1.91325738463,0.0122928362024,0.984894396939,26.1915364287
ERR599070,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.197421756918,2.44911263032,0.0116095760698,0.0,0.0,1.72343015433,0.00999182212173,4.19712455507,10.2149945705,0.346063483917,0.000750919013252,0.111352321426,0.837393366942
ERR599071,33.4,,0.0,17/05/2010 15:34,488.0,ERS491767,0.47,mesopelagic zone (ENVO:00000213),1.77,0.03,0.47,24.644021,0.2,0.05,155.55759,192.6,0.18,,SPO,3.22,34.362649,34.9,TARA_098_MES_0.22-3,TARA_098,,TARA_098,8.113126,0.0,0.891389968806,0.312338900874,0.0191476341975,0.0,0.0,21.1149622061,0.00281549441663,0.336374976072,7.98400552236,0.822768218846,0.000573865667606,0.064411034252,0.103854221125
ERR599072,13.1,,0.0,15/07/2010 16:32,696.0,ERS492471,0.01,mesopelagic zone (ENVO:00000213),,0.26,3.23,29.181849,,0.05,199.248437,240.4,0.37,,SPO,2.47,34.305001,35.3,TARA_112_MES_0.22-3,TARA_112,,TARA_112,5.791448,0.0,0.90156522865,2.03007310007,0.0076344298979,0.0,0.0,15.7937961917,0.00770861655462,1.87344082315,8.12470537809,0.343057921793,0.000477323752387,0.0550609387606,0.202009399078
ERR599073,51.7,,0.132494,13/05/2011 0:00,60.0,ERS488346,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),2.22,0.11,4.6,,3.9,0.02,237.8893,203.1,0.5,,MS,3.2,37.89241,34.3,TARA_018_DCM_0.22-1.6,TARA_018,,TARA_018,18.36839,11.36,0.00595198110898,134.138284202,0.00717242165966,0.00783755700914,0.0,30.2281081118,0.16845921878,143.937417157,46.3256877056,0.682106356929,0.379784139791,2.95366114255,1.85405752572
ERR599074,,,0.020173,04/09/2011 18:04,5.0,ERS489043,0.01,surface water layer (ENVO:00002042),0.26,0.27,5.08,-1.343153,2.5,0.0,187.42925,179.9,0.54,,IO,2.67,36.024883,35.1,TARA_041_SRF_0.22-1.6,TARA_041,,TARA_041,29.089367,0.0,0.00068019143315,97.9265965655,0.00174461293325,0.158682062978,0.0,29.4666206587,0.884872953673,188.043137932,62.0395986062,1.31659837637,0.0782978603699,1.08283558489,6.31838245596
ERR599075,,,0.006724,19/10/2011 2:53,5.0,ERS489087,-0.16,surface water layer (ENVO:00002042),,0.08,1.3,-1.47882,4.8,0.03,189.25475,227.7,0.46,,IO,2.84,34.56155,33.2,TARA_042_SRF_0.22-1.6,TARA_042,,TARA_042,29.980283,40.67,0.00101512444273,154.650906972,0.00345641490144,0.0174095700582,0.0,65.3475311776,0.236479795482,154.964428487,67.4139358561,1.28058010817,0.0233229140101,0.649345158157,2.48533526826
ERR599076,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.356662613895,0.99688352286,0.0502456615898,0.0,0.0,4.02403424799,0.00628841427139,1.9338399088,6.14943131489,0.560032088047,0.0,0.0458670441011,0.562462009833
ERR599077,9.2,,0.203347,12/07/2010 6:46,5.0,ERS492321,1.83,surface water layer (ENVO:00002042),0.73,,,2.568726,,0.11,208.8654,207.0,,,SPO,,35.97144,35.4,TARA_111_SRF_0.22-3,TARA_111,,TARA_111,22.76873,1.08,0.00132187722292,37.3686551319,0.0124376620727,0.0751633457792,0.0,34.5072566238,0.34238105273,8.91306221261,60.032028587,1.8244778279,0.0492691252214,5.31128587043,1.03991062508
ERR599078,44.6,,0.238225,09/04/2011 14:09,5.0,ERS494579,0.0,surface water layer (ENVO:00002042),0.71,0.0,0.04,2.999226,-1.7,0.0,243.148,204.0,0.29,,NAO,0.55,35.986042,36.1,TARA_152_SRF_0.22-3,TARA_152,,TARA_152,14.28065,13.53,0.32143775965,45.0478192294,0.00474478922529,0.00385199432026,0.0,10.1726229371,0.384185513531,52.0746874161,76.2484719313,0.483540851805,0.033184901107,2.29911136082,9.56227073221
ERR599079,43.4,,0.176523,19/04/2010 7:54,188.0,ERS491740,-0.07,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.99,0.01,0.06,-0.73316,-2.2,0.05,210.5781,187.3,0.08,,SPO,2.12,35.845669,34.2,TARA_098_DCM_0.22-3,TARA_098,,TARA_098,20.171605,6.19,0.00826042512725,110.301675647,0.00853563289019,0.0,0.0,17.7184523356,0.0320855076035,127.014226747,25.6096401586,0.412578097345,0.00164868684629,0.394003828801,0.431693476132
ERR599080,,,0.286662,,5.0,ERS492814,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.0162954626021,15.0693548405,0.0105418961826,0.0309516131658,0.0,69.2691008151,0.360087423497,9.27113768266,60.1515144898,1.86720138824,0.00396191065272,0.998678133034,27.1370028408
ERR599081,37.6,,0.366887,26/06/2010 7:12,50.0,ERS491874,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.501977,,,216.790338,88.2,,,SPO,,35.544655,34.8,TARA_100_DCM_0.22-3,TARA_100,,TARA_100,20.649431,,0.0179683033562,133.456318418,0.0687591275217,0.000500955484787,0.0,17.2555507637,0.0608686256431,94.3532514564,61.0891441201,0.699234717016,0.00800267370438,1.03919564301,0.933141980832
ERR599082,,,0.604752,05/08/2011 0:27,25.0,ERS488830,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.16,6.18,1.230122,5.1,0.04,154.699917,190.7,0.63,,IO,2.52,,35.4,TARA_038_DCM_0.22-1.6,TARA_038,,TARA_038,25.494408,0.0,0.0643462226923,162.05992013,0.0118323778074,0.186555482257,0.0,30.5893275495,2.23354981357,60.7178688286,93.1551206244,1.22618360149,0.166602039367,2.95046661694,36.0694256241
ERR599083,37.7,,0.0,07/09/2010 6:35,600.0,ERS492680,0.04,mesopelagic zone (ENVO:00000213),,0.17,7.09,42.53205,0.4,0.14,38.115125,249.4,1.02,,SPO,13.88,34.580675,34.8,TARA_122_MES_0.22-3,TARA_122,,TARA_122,7.212238,1.11,0.888161545065,10.6679621315,0.113474891152,0.000356306663206,0.0,26.9188380547,0.0172132360052,4.48139503758,15.775137248,0.406839181984,0.0014229837036,0.148922653743,0.644270695775
ERR599084,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,1.13283755569,20.4645645859,0.0616411059664,0.024377030795,0.0,51.0147639084,0.242246630919,3.57727259789,44.9667128261,1.94229670427,0.00077265610996,0.587081997017,5.44923639288
ERR599085,33.4,,0.0,17/05/2010 15:34,488.0,ERS491767,0.47,mesopelagic zone (ENVO:00000213),1.77,0.03,0.47,24.644021,0.2,0.05,155.55759,192.6,0.18,,SPO,3.22,34.362649,34.9,TARA_098_MES_0.22-3,TARA_098,,TARA_098,8.113126,0.0,0.89928484462,0.264878004826,0.0266064708977,0.0,0.0,22.5849817178,0.00474394229091,1.6323051453,8.07301489489,0.339762121566,0.0,0.059225660129,0.41827510126
ERR599086,9.2,,0.0,12/07/2010 6:46,350.0,ERS492381,1.83,mesopelagic zone (ENVO:00000213),0.73,,,30.409013,,0.11,3.171063,207.0,,,SPO,,34.698369,35.4,TARA_111_MES_0.22-3,TARA_111,,TARA_111,10.893125,1.08,0.765725362579,0.36606448466,0.0307078561417,0.0,0.0,26.1753193699,0.0130948112286,1.04976257921,8.46062836552,0.336208353542,0.000173442963518,0.0548879662608,1.07163921871
ERR599087,,,0.334076,05/11/2010 12:33,60.0,ERS493788,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.0,28.21,22.087762,29.8,0.08,77.038525,214.8,1.95,,NPO,13.93,34.611755,34.4,TARA_138_DCM_0.22-3,TARA_138,,TARA_138,19.048358,14.53,0.166003287422,291.938584278,0.00440796557783,0.00249691712353,0.0,17.2990577042,0.155033109452,41.6632992641,48.1855681456,0.211096494575,0.0049859752047,0.494632157923,0.170674379385
ERR599088,16.1,,0.162993,27/02/2012 18:43,5.0,ERS489917,0.01,surface water layer (ENVO:00002042),,0.03,4.13,,4.0,0.03,210.00775,191.8,0.18,,IO,1.62,35.334717,36.6,TARA_064_SRF_0.22-3,TARA_064,,TARA_064,22.165567,1.19,0.0231590100656,56.1705551556,0.00420931523909,0.0332763316246,0.0,81.1018211654,0.244469453733,178.413072353,61.7997391825,0.585041393393,0.00690368062885,0.347134859683,9.75473135773
ERR599089,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,1.16445708127,20.8001993169,0.011698400549,0.0260285738107,0.0,50.7919230779,0.246816220656,3.62824130567,50.2895920496,1.03344038434,0.00465449755792,0.564980003132,5.36159712329
ERR599090,51.7,,0.065273,04/04/2010 3:13,5.0,ERS491044,-0.03,surface water layer (ENVO:00002042),,0.0,0.03,27.501159,-1.5,0.04,343.4373,189.3,0.08,,SO,2.21,34.35388,34.6,TARA_085_SRF_0.22-3,TARA_085,,TARA_085,0.67108,7.06,0.000805573944194,0.234207479964,0.0597001363769,0.000222249009376,0.0,0.213941279332,0.000611638207488,2.2557532236,222.13868294,0.553879770705,0.00288469018745,0.509078063163,0.729860617407
ERR599091,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0106562998096,23.3969763324,0.0117408271,0.121996296119,0.0,101.324874222,0.254525944476,5.54727276865,86.8107682051,0.972567901413,0.00533449508989,1.04768089062,8.00614206269
ERR599092,51.7,,0.132494,13/05/2011 0:00,60.0,ERS488346,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),2.22,0.11,4.6,,3.9,0.02,237.8893,203.1,0.5,,MS,3.2,37.89241,34.3,TARA_018_DCM_0.22-1.6,TARA_018,,TARA_018,18.36839,11.36,0.00614614840707,137.955647938,0.00951678009414,0.0106991888989,0.0,30.6455581067,0.168874159438,144.55590209,49.7620082676,0.611053379243,0.353799467091,2.90630859601,2.19743313301
ERR599093,33.4,,0.013449,17/05/2010 15:34,5.0,ERS491699,0.47,surface water layer (ENVO:00002042),1.77,0.03,0.47,-1.567491,0.2,0.05,200.538167,192.6,0.18,,SPO,3.22,36.402683,34.9,TARA_098_SRF_0.22-3,TARA_098,,TARA_098,25.14875,0.0,0.000489833055809,0.789710137125,0.00478618108078,0.00021992669485,0.0,8.66969672274,0.00902033026805,103.448346527,40.0278359667,1.18742452593,0.00439161170806,0.104794977649,1.16078569226
ERR599094,35.5,,0.201016,31/05/2011 21:23,50.0,ERS488509,-0.05,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.04,0.2,0.93,,1.4,0.0,229.547682,211.5,0.44,,MS,0.9,38.475705,35.7,TARA_025_DCM_0.22-1.6,TARA_025,,TARA_025,15.161277,69.36,0.879106303069,108.508043112,0.00394274874101,0.0128034107974,0.0,8.23532357013,0.19205720119,158.540234619,49.7657181697,0.666158558184,0.530505349787,9.55216574757,5.70399640213
ERR599095,41.8,,0.090621,15/04/2011 13:10,40.0,ERS487936,-0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.34,0.16,5.7,,1.5,0.05,,216.8,0.78,,NAO,1.9,36.63313,35.5,TARA_004_DCM_0.22-1.6,TARA_004,,TARA_004,20.408907,8.97,0.216840491831,82.2638926238,0.0604937039116,0.00236211504604,0.0,8.0476486358,0.0691033276647,73.1526382998,82.5432059788,0.673977584348,0.0129275131514,0.954204421352,3.89336881314
ERR599096,37.7,,0.0,07/09/2010 6:35,600.0,ERS492680,0.04,mesopelagic zone (ENVO:00000213),,0.17,7.09,42.53205,0.4,0.14,38.115125,249.4,1.02,,SPO,13.88,34.580675,34.8,TARA_122_MES_0.22-3,TARA_122,,TARA_122,7.212238,1.11,0.914938641741,8.70462447596,0.0106842730931,0.000367562813481,0.0,27.1601885638,0.0236257590609,5.17077830053,13.4620952928,0.651536929817,0.0036698436182,0.13952572568,1.35613180775
ERR599097,39.6,,0.224444,28/07/2011 19:36,80.0,ERS488599,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.1,2.8,1.201064,2.3,0.02,179.968,179.9,0.59,,RS,1.8,40.196433,36.1,TARA_032_DCM_0.22-1.6,TARA_032,,TARA_032,26.050367,8.42,0.568716853925,25.0809803236,0.0284370598268,0.00260281562246,0.0,62.9647205486,0.463046826,26.3694990928,33.3108242101,0.747560268275,0.0136432770789,1.61253006213,2.30207699057
ERR599098,40.6,,0.176565,10/12/2011 13:58,5.0,ERS489529,-0.11,surface water layer (ENVO:00002042),,0.0,0.0,,-1.2,0.04,191.68,196.9,0.16,,IO,1.19,34.566667,33.4,TARA_052_SRF_0.22-1.6,TARA_052,,TARA_052,27.8684,1.61,0.0013081394077,63.3830048762,0.00247677387057,0.011172829275,0.0,49.8017117064,0.366945496375,37.9482850715,34.0766282923,2.07520199106,0.0409025688298,0.714696043775,1.06086034521
ERR599099,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.199646722283,2.37372205172,0.0158909651721,0.000374336989358,0.0,1.79452130265,0.0129387737947,3.52483447843,9.66352557074,0.314759221082,0.0,0.142295396129,1.46819140949
ERR599100,29.5,,0.164483,06/12/2010 16:37,125.0,ERS493981,-0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.01,0.14,19.07,0.439852,17.1,0.05,192.971638,306.2,1.42,,NAO,3.08,36.172194,34.1,TARA_142_DCM_0.22-3,TARA_142,,TARA_142,24.948842,2.92,0.086371691763,38.8356227593,0.0245230750158,0.00244217869013,0.0,114.833718402,0.46690603175,77.9808852147,52.7681198541,0.365506453989,0.00394778098379,0.27910054316,13.3917884029
ERR599101,47.7,,0.226052,15/03/2010 3:44,120.0,ERS490691,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.16,0.01,0.06,0.478929,0.9,0.07,217.140667,199.9,0.32,,SAO,1.18,36.27495,36.6,TARA_078_DCM_0.22-3,TARA_078,,TARA_078,19.30925,1.08,0.472278043291,24.5598538972,0.0304121252045,0.0021780574633,0.0,22.5509050115,0.402117713379,72.3196163336,49.0219450181,0.590049305071,0.0349752951013,0.439872898938,2.96738354621
ERR599102,,,0.161808,05/08/2011 19:30,5.0,ERS488799,0.02,surface water layer (ENVO:00002042),,0.35,1.21,0.889376,4.5,0.04,199.9355,175.9,0.49,,IO,1.47,36.617917,35.8,TARA_038_SRF_0.22-1.6,TARA_038,,TARA_038,26.2314,0.0,0.00325032871805,250.346829467,0.00914811597368,0.467536636715,0.0,36.96883958,1.51876709647,74.0889366688,95.7123739284,1.07269946098,0.226856488499,2.92528527707,29.3669694179
ERR599103,8.5,,0.42458,18/11/2009 12:42,50.0,ERS490296,-0.39,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.01,0.05,,,0.0,231.683361,224.3,0.01,,SAO,1.05,35.687803,38.4,TARA_068_DCM_0.22-3,TARA_068,,TARA_068,16.787411,1.89,0.223599512325,28.0131718473,0.0112183736894,0.00166740520677,0.0,11.0629462013,0.300322771083,126.285562983,32.9723838847,0.83183278886,0.0244167898958,1.34827591936,9.51230369728
ERR599104,47.6,,0.540091,30/03/2010 2:56,90.0,ERS491095,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.0,0.09,33.109231,-1.3,0.03,325.402987,187.4,0.14,,SO,1.47,34.319478,36.0,TARA_085_DCM_0.22-3,TARA_085,,TARA_085,-0.78154,21.64,0.0252895754338,0.323420328284,0.0031976735186,0.0,0.0,0.338134113532,0.00482425263132,2.63702348946,114.350851582,0.389195344289,0.00789706619082,0.681722074551,0.711588006799
ERR599105,41.8,,0.050608,12/03/2010 10:34,5.0,ERS490433,-0.03,surface water layer (ENVO:00002042),0.23,0.51,2.08,0.263475,0.4,0.07,199.1195,211.6,0.51,,SAO,1.79,36.42324,36.5,TARA_072_SRF_0.22-3,TARA_072,,TARA_072,25.02619,18.83,0.000780729635827,163.702520825,0.00719552799269,0.062720690937,0.0,56.6682414606,2.33064646326,107.592952633,28.3574708647,0.659709305526,0.195759480344,4.25089363323,1.79552877167
ERR599106,39.6,,0.048898,28/07/2011 19:36,5.0,ERS488545,0.0,surface water layer (ENVO:00002042),,0.1,2.8,-0.137284,2.3,0.02,188.763583,179.9,0.59,,RS,1.8,39.981867,36.1,TARA_031_SRF_0.22-1.6,TARA_031,,TARA_031,25.0621,8.42,0.00683249129047,168.341644187,0.00288400626203,0.0241729178811,0.0,96.3980136729,0.561733106239,230.019504456,53.6847630146,1.05471699641,0.0400073616406,1.96226028141,11.1982750888
ERR599107,23.8,,0.424363,19/03/2012 10:42,30.0,ERS490163,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.31,2.16,,3.0,0.11,240.4135,243.1,0.16,,SAO,1.24,35.3315,36.0,TARA_066_DCM_0.22-3,TARA_066,,TARA_066,15.01895,2.83,0.62377582222,6.66815940203,0.00692908013731,0.00339097625981,0.0,12.3114865475,0.220905838225,11.1597022885,100.818426632,0.639270327656,0.0464316303612,0.727800082285,3.42258568088
ERR599108,15.4,,0.737378,08/07/2010 5:19,30.0,ERS492177,0.52,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.5,0.0,0.02,3.886605,-0.1,0.08,203.127654,207.4,0.08,,SPO,1.75,34.344808,35.3,TARA_109_DCM_0.22-3,TARA_109,,TARA_109,26.532035,1.28,0.00227955022542,59.6322793647,0.00504721820078,0.166682180754,0.0,27.4101686285,0.331686260277,10.7401503423,81.4320621064,1.15632420168,0.0500121873537,1.12503351587,0.757176181864
ERR599109,,,0.014107,05/08/2011 19:30,340.0,ERS488849,0.02,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,0.35,1.21,22.444602,4.5,0.04,2.369225,175.9,0.49,,IO,1.47,36.021302,35.8,TARA_038_MES_0.22-1.6,TARA_038,,TARA_038,14.987618,0.0,0.099252514305,0.514912825346,0.0119855786025,0.0,0.0,0.941984456111,0.00403382831257,0.669764450318,10.6351778639,0.385320680719,0.0,0.155602206864,0.180022007169
ERR599110,13.8,,0.272648,01/03/2012 11:55,30.0,ERS490085,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.25,0.68,,-1.2,0.05,206.43725,220.2,0.06,,IO,0.8,,36.4,TARA_065_DCM_0.22-3,TARA_065,,TARA_065,21.81495,0.0,0.12548614184,22.7256149787,0.00767482082212,0.0215368379983,0.0,70.4537284997,0.375202381063,14.0626374887,74.4352302936,0.625698716846,0.00293829054159,0.180181116935,24.0598606403
ERR599111,40.2,,0.181406,26/07/2011 17:34,60.0,ERS488685,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.12,5.46,0.08645,4.0,0.02,175.384083,186.2,0.57,,RS,2.19,38.916583,35.4,TARA_034_DCM_0.22-1.6,TARA_034,,TARA_034,27.589917,8.42,0.86255509181,23.7854069541,0.0167883574771,0.00900886943999,0.0,9.94100714631,0.262222802722,7.57406731931,19.3125928716,0.220958008588,0.00270807923338,0.86814985226,1.36180136665
ERR599112,27.9,,0.0,21/12/2011 16:25,1000.0,ERS489727,0.22,mesopelagic zone (ENVO:00000213),,0.0,0.0,,-3.8,0.36,87.902,205.3,0.08,,IO,0.54,34.8332,28.9,TARA_056_MES_0.22-3,TARA_056,,TARA_056,6.2402,0.0,0.842722317469,44.0217807067,0.0456870193103,0.011246979732,0.0,25.4972696205,0.038171731565,33.7505093673,13.3416968758,0.512166265574,0.00432535222209,0.152240976372,1.66840623371
ERR599113,37.6,,0.366887,26/06/2010 7:12,50.0,ERS491874,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.501977,,,216.790338,88.2,,,SPO,,35.544655,34.8,TARA_100_DCM_0.22-3,TARA_100,,TARA_100,20.649431,,0.0176227264353,132.800281434,0.00409757575381,0.0014002466768,0.0,17.8737320772,0.0592287988441,91.6251637127,58.5138070828,2.12800540638,0.0097863012786,1.04983152039,0.74574873267
ERR599114,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0107220191165,22.5406893041,0.012778032147,0.131888326906,0.0,101.394245648,0.270395723762,6.67939054081,83.7353535199,1.21807570127,0.0017675270841,1.07203108579,7.53855472027
ERR599115,,,0.002017,16/10/2010 10:07,650.0,ERS493460,0.01,mesopelagic zone (ENVO:00000213),0.7,0.0,0.0,44.082977,0.0,0.02,8.57745,206.2,0.06,,NPO,0.81,34.329655,37.1,TARA_133_MES_0.22-3,TARA_133,,TARA_133,4.936634,3.53,1.37496682249,0.80207766187,0.0122476325212,0.000248290265807,0.0,29.2680205328,0.00457873492303,1.47780387604,7.22064128587,0.335766258883,0.00280952788444,0.0701378192784,0.55040205747
ERR599116,40.5,,0.0,27/07/2011 23:48,5.0,ERS488569,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.541919,42.5,0.02,188.416583,38.1,2.43,,RS,22.49,39.74725,34.6,TARA_032_SRF_0.22-1.6,TARA_032,,TARA_032,25.824383,8.42,0.0032892621286,374.725060118,0.00205011854213,0.00496152675578,0.0,73.8290602457,0.254439335749,207.452610393,56.3328369984,0.544422426044,0.0461403499909,2.40215727659,5.56881757791
ERR599117,34.1,,0.051638,14/09/2010 9:14,150.0,ERS492778,-0.25,marine epipelagic mixed layer (ENVO:xxxxxxxxx),0.22,0.25,1.3,5.023264,,0.04,161.3185,231.9,0.23,,SPO,2.6,35.88072,35.7,TARA_123_MIX_0.22-3,TARA_123,,TARA_123,22.1151,31.83,1.20301442186,15.3811341686,0.00547465069071,0.00476282479876,0.0,8.40458382145,0.0514863337503,7.2863543144,21.1061276358,0.435283729922,0.000792554884553,0.235465188651,0.69084716551
ERR599118,15.0,,0.28167,07/07/2010 4:56,5.0,ERS492145,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.0,1.210114,,0.08,198.635833,210.0,0.08,,SPO,1.77,33.3676,35.3,TARA_109_SRF_0.22-3,TARA_109,,TARA_109,27.617558,1.28,0.00167339345017,67.7821388152,0.0440822750744,0.0953258964416,0.0,30.0726254575,0.507925798233,36.5190461224,89.9189354295,2.09070426264,0.0511087647104,0.742919474714,3.31058137626
ERR599119,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0117967894479,20.9304732415,0.0104448790714,0.128240923853,0.0,101.245288934,0.286692265668,5.14833065303,85.5318279459,1.0334469005,0.00605590360584,1.08286902643,6.62197586521
ERR599120,33.4,,0.013449,17/05/2010 15:34,5.0,ERS491699,0.47,surface water layer (ENVO:00002042),1.77,0.03,0.47,-1.567491,0.2,0.05,200.538167,192.6,0.18,,SPO,3.22,36.402683,34.9,TARA_098_SRF_0.22-3,TARA_098,,TARA_098,25.14875,0.0,0.000547205306808,0.869742899313,0.00674108562601,0.0,0.0,9.15009921658,0.0108705376652,103.446958425,37.6030755847,1.36160633792,0.000818671678074,0.109817702218,0.687695575425
ERR599121,47.6,,0.540091,30/03/2010 2:56,90.0,ERS491095,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.0,0.09,33.109231,-1.3,0.03,325.402987,187.4,0.14,,SO,1.47,34.319478,36.0,TARA_085_DCM_0.22-3,TARA_085,,TARA_085,-0.78154,21.64,0.0284634629596,0.31221644572,0.00245103312807,0.000485932468155,0.0,0.220458958647,0.00170525075608,0.376645291107,118.489459815,1.18427845386,0.00582201278822,0.437979374897,0.357527430336
ERR599122,48.5,,1.01772,30/03/2010 8:46,40.0,ERS490928,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.07,0.49,17.111823,-0.2,0.03,306.211529,148.3,0.34,,SAO,1.38,34.057594,36.5,TARA_082_DCM_0.22-3,TARA_082,,TARA_082,6.975635,21.64,0.0016989587927,0.402365662587,0.00325649986355,0.00116804738055,0.0,4.71973361101,0.00821219566918,2.96335270815,185.706723837,0.369990632343,0.0180762420883,1.16139980653,0.749793556205
ERR599123,32.4,,0.166512,06/01/2011 10:26,5.0,ERS494332,0.0,surface water layer (ENVO:00002042),0.22,0.11,28.5,,27.5,0.0,212.5623,343.4,2.11,,NAO,79.52,36.5996,34.4,TARA_148_SRF_0.22-3,TARA_148,,TARA_148,20.3973,3.08,0.352563871106,9.6158552347,0.0152660554002,0.00408149846825,0.0,50.241473157,0.502680004337,26.5307126187,49.3935292304,0.970929689153,0.00522445540198,0.399347305225,23.2775937915
ERR599124,48.6,,0.0,20/03/2010 9:36,800.0,ERS490714,0.33,mesopelagic zone (ENVO:00000213),1.63,2.07,21.22,29.783185,19.6,0.03,214.842,2.3,2.64,,SAO,38.62,34.3629,35.9,TARA_078_MES_0.22-3,TARA_078,,TARA_078,5.8659,2.14,1.1848092467,2.42560218528,0.00725258731968,0.00597973882496,0.0,10.1901522749,0.0595978284373,12.7595926092,14.2716329202,0.468028637025,0.00597032821612,0.170115429991,1.24698921197
